id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h(resume quality),l(resume quality),call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
a,15b,4,4,4,0,1,1,0,267,4,1,1,1,0,Neil,m,w,1,0,0,b,s,305,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,some,somcol,0,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Private
b,16,3,3,11,0,0,0,0,313,5,1,1,1,0,Aisha,f,b,1,0,0,c,a,644,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,0,5,,0,5.3,75,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Private
b,16,4,2,9,1,0,0,1,313,5,0,0,1,0,Anne,f,w,0,1,0,c,a,644,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1,5,,0,5.3,75,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Private
b,16,4,4,9,0,0,0,1,313,5,1,0,1,0,Ebony,f,b,0,1,0,c,a,644,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,1,5,,0,5.3,75,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Private
b,16,3,4,14,0,1,0,1,313,5,0,1,1,1,Jill,f,w,1,0,0,c,a,644,0.7475549,0.24139924,10.5130625,0.14001812,0.17767084,9.490015,0,5,,0,5.3,75,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Private
b,16,3,4,7,0,1,0,1,313,5,0,1,1,1,Jill,f,w,1,0,0,c,a,645,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0,,,1,,,,,,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
b,16,4,4,5,0,0,0,1,229,6,1,0,1,1,Keisha,f,b,0,1,0,c,a,645,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1,,,1,,,,,,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
b,16,3,3,6,0,0,0,0,313,5,1,1,1,0,Lakisha,f,b,1,0,0,c,a,645,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0,,,1,,,,,,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
b,16,4,4,5,0,0,0,1,313,5,1,0,1,0,Meredith,f,w,0,1,0,c,a,645,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,1,,,1,,,,,,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
b,16,2,3,3,0,1,0,1,387,6,1,0,1,0,Aisha,f,b,0,1,0,c,a,646,0.002174999,0.78926677,10.247857,0.29945704,0.071178846,9.366147,0,,,0,1432,8504,,,1,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,16,4,4,4,0,1,0,0,13,1,1,1,1,0,Anne,f,w,1,0,0,c,a,646,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,,,0,1432,8504,,,1,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,16,3,3,4,0,0,0,1,21,1,0,0,1,0,Carrie,f,w,0,1,0,c,a,646,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0,,,0,1432,8504,,,1,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,16,4,4,5,0,0,0,1,34,1,1,1,1,0,Kenya,f,b,1,0,0,c,a,646,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,,,0,1432,8504,,,1,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,16,4,5,7,0,0,1,1,34,1,0,1,1,1,Aisha,f,b,1,0,0,c,a,647,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1,,,0,143,105,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
b,16,2,2,6,0,0,0,0,189,1,0,0,1,0,Emily,f,w,0,1,0,c,a,647,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,,,0,143,105,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
b,16,3,3,7,0,1,1,0,316,6,1,1,1,0,Meredith,f,w,1,0,0,c,a,647,0.7475549,0.24139924,10.5130625,0.14001812,0.17767084,9.490015,0,,,0,143,105,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
b,16,4,3,6,0,0,0,1,17,1,0,0,1,0,Tanisha,f,b,0,1,0,c,a,647,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,,,0,143,105,,,0,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
b,16,4,3,8,0,0,0,1,17,1,0,0,1,0,Aisha,f,b,0,1,0,c,a,648,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,
b,16,3,3,8,0,0,0,1,21,1,0,0,1,0,Allison,f,w,0,1,0,c,a,648,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,
b,16,4,4,7,0,1,0,0,13,1,1,1,1,0,Emily,f,w,1,0,0,c,a,648,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,
b,16,4,4,21,0,0,0,1,34,1,1,1,1,0,Kenya,f,b,1,0,0,c,a,648,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,
b,16,2,3,19,0,1,0,1,387,6,1,0,1,0,Allison,f,w,0,1,0,c,a,649,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
b,16,3,5,19,0,1,0,1,34,1,1,1,1,0,Kristen,f,w,1,0,1,c,a,649,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
b,16,4,4,19,0,1,0,1,195,1,0,0,1,0,Lakisha,f,b,0,1,1,c,a,649,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
b,16,4,5,22,0,1,0,1,13,1,1,1,1,0,Tamika,f,b,1,0,1,c,a,649,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
b,16,4,4,5,0,0,0,1,313,5,1,0,1,0,Aisha,f,b,0,1,0,c,a,650,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,Private
b,16,3,3,5,0,0,0,0,313,5,1,1,1,0,Emily,f,w,1,0,0,c,a,650,0.014516993,0.97367543,10.565582,0.11620284,0.15647578,9.718663,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,Private
b,16,4,3,5,0,0,0,1,313,5,0,0,1,0,Kristen,f,w,0,1,0,c,a,650,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,Private
b,16,3,4,6,0,1,0,1,313,5,0,1,1,1,Tanisha,f,b,1,0,0,c,a,650,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,Private
b,16,3,2,7,0,1,0,1,255,3,0,1,1,0,Aisha,f,b,1,0,0,c,a,651,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
b,16,4,4,5,0,0,0,1,329,6,0,1,1,0,Carrie,f,w,0,1,0,c,a,651,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
b,16,4,4,7,0,1,0,1,195,1,0,1,1,0,Meredith,f,w,1,0,0,c,a,651,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
b,16,3,4,6,0,0,0,0,185,1,1,0,1,0,Tanisha,f,b,0,1,0,c,a,651,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
b,16,4,4,7,0,1,0,0,34,1,1,1,1,0,Anne,f,w,1,0,0,c,a,652,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1,some,,1,22.8,150,22.8,150,0,0.023984756,0.88193405,10.718454,0.08498273,0.25952125,9.893589,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,16,4,3,6,0,0,0,1,17,1,0,0,1,0,Jill,f,w,0,1,0,c,a,652,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1,some,,1,22.8,150,22.8,150,0,0.023984756,0.88193405,10.718454,0.08498273,0.25952125,9.893589,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,16,4,4,8,0,0,0,0,316,6,1,1,1,0,Lakisha,f,b,1,0,0,c,a,652,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,1,some,,1,22.8,150,22.8,150,0,0.023984756,0.88193405,10.718454,0.08498273,0.25952125,9.893589,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,16,3,3,8,0,0,0,1,21,1,0,0,1,0,Tanisha,f,b,0,1,0,c,a,652,0.000904413,0.9188523,10.758413,0.12714799,0.28841415,10.074201,0,some,,1,22.8,150,22.8,150,0,0.023984756,0.88193405,10.718454,0.08498273,0.25952125,9.893589,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,16,4,3,7,0,0,0,0,337,6,1,1,1,1,Emily,f,w,1,0,0,c,a,653,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1,some,,1,16.7,61,,,0,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Nonprofit
b,16,4,3,5,1,0,0,1,323,6,1,1,1,0,Latoya,f,b,1,0,0,c,a,653,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,some,,1,16.7,61,,,0,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Nonprofit
b,16,2,2,6,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,0,1,0,c,a,653,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0,some,,1,16.7,61,,,0,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Nonprofit
b,16,4,4,6,0,0,0,1,313,5,1,0,1,0,Tamika,f,b,0,1,0,c,a,653,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,1,some,,1,16.7,61,,,0,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Nonprofit
b,16,4,5,7,0,0,1,1,34,1,1,1,1,1,Allison,f,w,1,0,0,c,a,654,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,16,4,3,3,0,1,0,0,313,5,1,1,1,1,Latonya,f,b,1,0,0,c,a,654,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,16,4,2,2,0,0,0,1,17,1,1,0,1,0,Meredith,f,w,0,1,0,c,a,654,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,16,4,2,3,0,0,0,0,326,6,1,0,1,0,Tamika,f,b,0,1,0,c,a,654,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,16,4,2,7,0,0,0,0,13,1,1,0,1,1,Leroy,m,b,0,1,0,c,a,655,0.38209194,0.47556007,9.82466,0.18286297,0.24599941,9.534884,1,,,1,,,,,0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,16,4,3,7,0,1,0,0,13,1,1,1,1,1,Matthew,m,w,1,0,0,c,a,655,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,,,1,,,,,0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,16,4,4,3,0,0,0,1,27,1,0,0,1,1,Neil,m,w,0,1,0,c,a,655,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1,,,1,,,,,0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,16,4,4,8,0,0,0,0,316,6,1,1,1,1,Tyrone,m,b,1,0,0,c,a,655,0.98935956,0.00550022,9.527484,0.27415097,0.037661508,8.706325,1,,,1,,,,,0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,16,4,4,6,0,1,0,1,379,6,0,1,1,1,Meredith,f,w,1,0,0,c,a,656,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1,5,,0,2.5,70,2.5,70,0,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,16,4,4,7,0,0,0,0,316,6,1,1,1,0,Tanisha,f,b,1,0,0,c,a,656,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1,5,,0,2.5,70,2.5,70,0,0.2047635,0.72704595,10.619399,0.07049314,0.3699031,10.007352,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,16,4,4,21,0,0,0,1,34,1,1,1,1,0,Carrie,f,w,1,0,0,c,a,658,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,3,hsg,1,16.9,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
b,16,4,2,12,1,0,0,1,313,5,0,0,1,0,Emily,f,w,0,1,0,c,a,658,,,,,,,1,3,hsg,1,16.9,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
b,16,2,3,5,0,1,0,1,387,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,658,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,0,3,hsg,1,16.9,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
b,16,3,3,5,0,1,0,0,379,6,1,1,1,0,Lakisha,f,b,1,0,0,c,a,658,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,0,3,hsg,1,16.9,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
b,16,3,3,5,0,1,0,0,379,6,1,1,1,0,Allison,f,w,1,0,0,c,a,659,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,0,,somcol,0,,,,,,0.125,0.875,11.814311,0,0.89285713,11.36244,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
b,16,4,3,5,1,0,0,1,323,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,659,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,1,,somcol,0,,,,,,0.125,0.875,11.814311,0,0.89285713,11.36244,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
b,16,4,5,9,0,0,0,1,326,6,1,0,1,0,Latoya,f,b,0,1,0,c,a,659,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,1,,somcol,0,,,,,,0.125,0.875,11.814311,0,0.89285713,11.36244,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
b,16,3,4,6,0,0,0,0,185,1,1,0,1,0,Laurie,f,w,0,1,0,c,a,659,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,0,,somcol,0,,,,,,0.125,0.875,11.814311,0,0.89285713,11.36244,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
408,16,4,6,18,0,1,0,0,13,1,0,0,1,0,Allison,f,w,1,0,0,b,s,240,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1,3,somcol,1,9.1,,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
381,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Anne,f,w,1,0,0,b,s,216,0,0.9627329,11.11929,0,0.78012425,11.039749,1,,,0,20.4,70,,,0,0.020562096,0.9527761,10.804888,0.06795002,0.35165447,10.006089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
86,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Brad,m,w,1,0,0,b,s,279,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
269,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Brett,m,w,0,1,0,b,s,113,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
191,16,4,5,8,0,0,0,1,264,4,0,0,0,0,Darnell,m,b,0,1,0,b,s,52,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
381,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Darnell,m,b,0,1,1,b,s,216,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,,,0,20.4,70,,,0,0.020562096,0.9527761,10.804888,0.06795002,0.35165447,10.006089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
408,16,4,5,26,0,0,0,0,13,1,0,0,0,0,Darnell,m,b,0,1,0,b,s,240,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,3,somcol,1,9.1,,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
86,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0,1,0,b,s,279,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
364,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Emily,f,w,0,1,0,b,s,199,0.8991331,0.03651203,9.999252,0.22465636,0.086144954,9.220489,1,,,0,,,,,,0.012144871,0.9371503,10.930049,0.087009326,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
296,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,138,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
364,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Geoffrey,m,w,1,0,0,b,s,199,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1,,,0,,,,,,0.012144871,0.9371503,10.930049,0.087009326,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
408,16,4,4,8,0,0,0,0,13,1,0,0,1,0,Jay,m,w,0,1,0,b,s,240,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,3,somcol,1,9.1,,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
191,16,4,4,20,0,1,0,0,267,4,0,0,0,0,Jermaine,m,b,1,0,0,b,s,52,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
296,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Jill,f,w,1,0,0,b,s,138,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
381,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,1,b,s,216,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,,,0,20.4,70,,,0,0.020562096,0.9527761,10.804888,0.06795002,0.35165447,10.006089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
86,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,0,b,s,279,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
296,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Lakisha,f,b,1,0,0,b,s,138,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
269,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Latonya,f,b,0,1,0,b,s,113,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
364,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,199,0.8991331,0.03651203,9.999252,0.22465636,0.086144954,9.220489,1,,,0,,,,,,0.012144871,0.9371503,10.930049,0.087009326,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
86,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0,1,0,b,s,279,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
269,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Meredith,f,w,1,0,0,b,s,113,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
191,16,4,3,13,0,0,0,0,285,4,0,0,1,0,Neil,m,w,0,1,0,b,s,52,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
269,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Rasheed,m,b,1,0,0,b,s,113,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
381,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Todd,m,w,0,1,0,b,s,216,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,,,0,20.4,70,,,0,0.020562096,0.9527761,10.804888,0.06795002,0.35165447,10.006089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
191,16,4,7,5,0,1,0,0,285,4,1,0,1,1,Todd,m,w,1,0,0,b,s,52,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
296,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Tremayne,m,b,0,1,0,b,s,138,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
364,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Tyrone,m,b,1,0,0,b,s,199,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1,,,0,,,,,,0.012144871,0.9371503,10.930049,0.087009326,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
408,16,4,4,14,0,1,0,0,13,1,1,0,1,1,Tyrone,m,b,1,0,0,b,s,240,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,3,somcol,1,9.1,,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
